SA1_CODE_DIV,DIVISION,SA2_CODE,SA2_NAME,SA1_CODE,SA1_7_CODE,ACTUAL,PROJECTED
30404110321-RYA,RYAN,304041103,The Gap,30404110321,3110321,205,211
30404110322-RYA,RYAN,304041103,The Gap,30404110322,3110322,273,270
30404110323-RYA,RYAN,304041103,The Gap,30404110323,3110323,315,324
30404110324-RYA,RYAN,304041103,The Gap,30404110324,3110324,264,263
30404110325-RYA,RYAN,304041103,The Gap,30404110325,3110325,332,320
30404110326-RYA,RYAN,304041103,The Gap,30404110326,3110326,209,212
30404110327-RYA,RYAN,304041103,The Gap,30404110327,3110327,328,329
30404110328-RYA,RYAN,304041103,The Gap,30404110328,3110328,389,393
30404110329-RYA,RYAN,304041103,The Gap,30404110329,3110329,303,306
30404110330-RYA,RYAN,304041103,The Gap,30404110330,3110330,222,222
30404110331-RYA,RYAN,304041103,The Gap,30404110331,3110331,419,432
30404110332-RYA,RYAN,304041103,The Gap,30404110332,3110332,313,322
30404110333-RYA,RYAN,304041103,The Gap,30404110333,3110333,408,422
30404110334-RYA,RYAN,304041103,The Gap,30404110334,3110334,405,409
30404110335-RYA,RYAN,304041103,The Gap,30404110335,3110335,457,463
30404110336-RYA,RYAN,304041103,The Gap,30404110336,3110336,358,371
30404110337-RYA,RYAN,304041103,The Gap,30404110337,3110337,258,251
30404110338-RYA,RYAN,304041103,The Gap,30404110338,3110338,457,440
30404110339-RYA,RYAN,304041103,The Gap,30404110339,3110339,371,385
30404110340-RYA,RYAN,304041103,The Gap,30404110340,3110340,193,192
30404110401-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110401,3110401,295,331
30404110402-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110402,3110402,381,399
30404110403-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110403,3110403,354,374
30404110404-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110404,3110404,366,362
30404110405-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110405,3110405,366,377
30404110406-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110406,3110406,572,603
30404110407-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110407,3110407,457,480
30404110408-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110408,3110408,399,435
30404110409-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110409,3110409,204,202
30404110410-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110410,3110410,329,350
30404110411-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110411,3110411,527,572
30404110412-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110412,3110412,259,291
30404110414-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110414,3110414,150,155
30404110415-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110415,3110415,276,298
30404110416-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110416,3110416,230,252
30404110417-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110417,3110417,339,351
30404110418-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110418,3110418,216,214
30404110419-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110419,3110419,387,383
30404110420-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110420,3110420,332,347
30404110421-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110421,3110421,262,259
30404110422-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110422,3110422,344,391
30404110423-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110423,3110423,563,590
30404110424-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110424,3110424,273,280
30404110425-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110425,3110425,276,297
30404110426-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110426,3110426,1,1
30404110427-RYA,RYAN,304041104,Upper Kedron - Ferny Grove,30404110427,3110427,554,584
30501110501-BRI,BRISBANE,305011105,Brisbane City,30501110501,3110501,349,406
30501110505-BRI,BRISBANE,305011105,Brisbane City,30501110505,3110505,82,93
30501110506-BRI,BRISBANE,305011105,Brisbane City,30501110506,3110506,264,307
30501110508-BRI,BRISBANE,305011105,Brisbane City,30501110508,3110508,167,188
30501110513-BRI,BRISBANE,305011105,Brisbane City,30501110513,3110513,71,82
30501110515-BRI,BRISBANE,305011105,Brisbane City,30501110515,3110515,371,416
30501110516-BRI,BRISBANE,305011105,Brisbane City,30501110516,3110516,292,328
30501110517-BRI,BRISBANE,305011105,Brisbane City,30501110517,3110517,225,257
30501110518-BRI,BRISBANE,305011105,Brisbane City,30501110518,3110518,14,14
30501110519-BRI,BRISBANE,305011105,Brisbane City,30501110519,3110519,173,202
30501110520-BRI,BRISBANE,305011105,Brisbane City,30501110520,3110520,540,557
30501110521-BRI,BRISBANE,305011105,Brisbane City,30501110521,3110521,0,0
30501110522-BRI,BRISBANE,305011105,Brisbane City,30501110522,3110522,269,305
30501110523-BRI,BRISBANE,305011105,Brisbane City,30501110523,3110523,203,226
30501110526-BRI,BRISBANE,305011105,Brisbane City,30501110526,3110526,302,363
30501110527-BRI,BRISBANE,305011105,Brisbane City,30501110527,3110527,535,639
30501110528-BRI,BRISBANE,305011105,Brisbane City,30501110528,3110528,153,175
30501110529-BRI,BRISBANE,305011105,Brisbane City,30501110529,3110529,299,331
30501110530-BRI,BRISBANE,305011105,Brisbane City,30501110530,3110530,158,177
30501110531-BRI,BRISBANE,305011105,Brisbane City,30501110531,3110531,169,198
30501110532-BRI,BRISBANE,305011105,Brisbane City,30501110532,3110532,162,190
30501110533-BRI,BRISBANE,305011105,Brisbane City,30501110533,3110533,230,262
30501110534-BRI,BRISBANE,305011105,Brisbane City,30501110534,3110534,212,219
30501110536-BRI,BRISBANE,305011105,Brisbane City,30501110536,3110536,68,79
30501110537-BRI,BRISBANE,305011105,Brisbane City,30501110537,3110537,451,521
30501110538-BRI,BRISBANE,305011105,Brisbane City,30501110538,3110538,168,207
30501110539-BRI,BRISBANE,305011105,Brisbane City,30501110539,3110539,141,170
30501110540-BRI,BRISBANE,305011105,Brisbane City,30501110540,3110540,213,238
30501110541-BRI,BRISBANE,305011105,Brisbane City,30501110541,3110541,157,180
30501110542-BRI,BRISBANE,305011105,Brisbane City,30501110542,3110542,143,165
30501110601-BRI,BRISBANE,305011106,Fortitude Valley,30501110601,3110601,88,93
30501110604-BRI,BRISBANE,305011106,Fortitude Valley,30501110604,3110604,373,409
30501110606-BRI,BRISBANE,305011106,Fortitude Valley,30501110606,3110606,390,388
30501110607-BRI,BRISBANE,305011106,Fortitude Valley,30501110607,3110607,377,392
30501110610-BRI,BRISBANE,305011106,Fortitude Valley,30501110610,3110610,348,359
30501110611-BRI,BRISBANE,305011106,Fortitude Valley,30501110611,3110611,333,377
30501110612-BRI,BRISBANE,305011106,Fortitude Valley,30501110612,3110612,359,412
30501110614-BRI,BRISBANE,305011106,Fortitude Valley,30501110614,3110614,278,305
30501110615-BRI,BRISBANE,305011106,Fortitude Valley,30501110615,3110615,391,420
30501110616-BRI,BRISBANE,305011106,Fortitude Valley,30501110616,3110616,432,468
30501110617-BRI,BRISBANE,305011106,Fortitude Valley,30501110617,3110617,376,388
30501110618-BRI,BRISBANE,305011106,Fortitude Valley,30501110618,3110618,258,257
30501110619-BRI,BRISBANE,305011106,Fortitude Valley,30501110619,3110619,601,640
30501110620-BRI,BRISBANE,305011106,Fortitude Valley,30501110620,3110620,298,323
30501110621-BRI,BRISBANE,305011106,Fortitude Valley,30501110621,3110621,199,209
30501110622-BRI,BRISBANE,305011106,Fortitude Valley,30501110622,3110622,160,169
30501110623-BRI,BRISBANE,305011106,Fortitude Valley,30501110623,3110623,262,297
30501110624-BRI,BRISBANE,305011106,Fortitude Valley,30501110624,3110624,212,221
30501110701-GRI,GRIFFITH,305011107,Highgate Hill,30501110701,3110701,342,360
30501110702-GRI,GRIFFITH,305011107,Highgate Hill,30501110702,3110702,309,339
30501110703-GRI,GRIFFITH,305011107,Highgate Hill,30501110703,3110703,413,446
30501110704-GRI,GRIFFITH,305011107,Highgate Hill,30501110704,3110704,318,329
30501110705-GRI,GRIFFITH,305011107,Highgate Hill,30501110705,3110705,240,244
30501110706-GRI,GRIFFITH,305011107,Highgate Hill,30501110706,3110706,298,309
30501110707-GRI,GRIFFITH,305011107,Highgate Hill,30501110707,3110707,537,555
30501110708-GRI,GRIFFITH,305011107,Highgate Hill,30501110708,3110708,374,398
30501110709-GRI,GRIFFITH,305011107,Highgate Hill,30501110709,3110709,296,316
30501110710-GRI,GRIFFITH,305011107,Highgate Hill,30501110710,3110710,346,372
30501110711-GRI,GRIFFITH,305011107,Highgate Hill,30501110711,3110711,337,354
30501110712-GRI,GRIFFITH,305011107,Highgate Hill,30501110712,3110712,153,163
30501110713-GRI,GRIFFITH,305011107,Highgate Hill,30501110713,3110713,190,198
30501110714-GRI,GRIFFITH,305011107,Highgate Hill,30501110714,3110714,228,243
30501110715-GRI,GRIFFITH,305011107,Highgate Hill,30501110715,3110715,329,335
30501110801-GRI,GRIFFITH,305011108,Kangaroo Point,30501110801,3110801,404,428
30501110802-GRI,GRIFFITH,305011108,Kangaroo Point,30501110802,3110802,221,244
30501110803-GRI,GRIFFITH,305011108,Kangaroo Point,30501110803,3110803,219,219
30501110804-GRI,GRIFFITH,305011108,Kangaroo Point,30501110804,3110804,228,239
30501110805-GRI,GRIFFITH,305011108,Kangaroo Point,30501110805,3110805,372,390
30501110806-GRI,GRIFFITH,305011108,Kangaroo Point,30501110806,3110806,436,469
30501110807-GRI,GRIFFITH,305011108,Kangaroo Point,30501110807,3110807,322,338
30501110810-GRI,GRIFFITH,305011108,Kangaroo Point,30501110810,3110810,494,546
30501110811-GRI,GRIFFITH,305011108,Kangaroo Point,30501110811,3110811,304,328
30501110812-GRI,GRIFFITH,305011108,Kangaroo Point,30501110812,3110812,569,642
30501110813-GRI,GRIFFITH,305011108,Kangaroo Point,30501110813,3110813,368,390
30501110814-GRI,GRIFFITH,305011108,Kangaroo Point,30501110814,3110814,498,562
30501110816-GRI,GRIFFITH,305011108,Kangaroo Point,30501110816,3110816,427,470
30501110817-GRI,GRIFFITH,305011108,Kangaroo Point,30501110817,3110817,465,510
30501110818-GRI,GRIFFITH,305011108,Kangaroo Point,30501110818,3110818,142,153
30501110819-GRI,GRIFFITH,305011108,Kangaroo Point,30501110819,3110819,239,266
30501110820-GRI,GRIFFITH,305011108,Kangaroo Point,30501110820,3110820,190,202
30501110821-GRI,GRIFFITH,305011108,Kangaroo Point,30501110821,3110821,168,177
30501110822-GRI,GRIFFITH,305011108,Kangaroo Point,30501110822,3110822,368,367
30501110823-GRI,GRIFFITH,305011108,Kangaroo Point,30501110823,3110823,265,276
30501110824-GRI,GRIFFITH,305011108,Kangaroo Point,30501110824,3110824,271,284
30501110901-BRI,BRISBANE,305011109,New Farm,30501110901,3110901,208,207
30501110902-BRI,BRISBANE,305011109,New Farm,30501110902,3110902,356,375
30501110903-BRI,BRISBANE,305011109,New Farm,30501110903,3110903,322,325
30501110904-BRI,BRISBANE,305011109,New Farm,30501110904,3110904,221,229
30501110905-BRI,BRISBANE,305011109,New Farm,30501110905,3110905,255,274
30501110906-BRI,BRISBANE,305011109,New Farm,30501110906,3110906,250,264
30501110907-BRI,BRISBANE,305011109,New Farm,30501110907,3110907,238,241
30501110908-BRI,BRISBANE,305011109,New Farm,30501110908,3110908,313,317
30501110909-BRI,BRISBANE,305011109,New Farm,30501110909,3110909,207,213
30501110910-BRI,BRISBANE,305011109,New Farm,30501110910,3110910,517,504
30501110911-BRI,BRISBANE,305011109,New Farm,30501110911,3110911,202,208
30501110912-BRI,BRISBANE,305011109,New Farm,30501110912,3110912,227,236
30501110913-BRI,BRISBANE,305011109,New Farm,30501110913,3110913,298,314
30501110914-BRI,BRISBANE,305011109,New Farm,30501110914,3110914,349,371
30501110915-BRI,BRISBANE,305011109,New Farm,30501110915,3110915,403,407
30501110916-BRI,BRISBANE,305011109,New Farm,30501110916,3110916,186,198
30501110917-BRI,BRISBANE,305011109,New Farm,30501110917,3110917,424,433
30501110918-BRI,BRISBANE,305011109,New Farm,30501110918,3110918,450,450
30501110919-BRI,BRISBANE,305011109,New Farm,30501110919,3110919,371,375
30501110920-BRI,BRISBANE,305011109,New Farm,30501110920,3110920,157,162
30501110921-BRI,BRISBANE,305011109,New Farm,30501110921,3110921,410,415
30501110922-BRI,BRISBANE,305011109,New Farm,30501110922,3110922,268,261
30501110923-BRI,BRISBANE,305011109,New Farm,30501110923,3110923,343,363
30501110924-BRI,BRISBANE,305011109,New Farm,30501110924,3110924,249,259
30501110925-BRI,BRISBANE,305011109,New Farm,30501110925,3110925,224,224
30501110926-BRI,BRISBANE,305011109,New Farm,30501110926,3110926,263,280
30501110927-BRI,BRISBANE,305011109,New Farm,30501110927,3110927,133,139
30501110928-BRI,BRISBANE,305011109,New Farm,30501110928,3110928,396,416
30501110929-BRI,BRISBANE,305011109,New Farm,30501110929,3110929,427,428
30501110930-BRI,BRISBANE,305011109,New Farm,30501110930,3110930,314,337
30501110931-BRI,BRISBANE,305011109,New Farm,30501110931,3110931,248,258
30501111001-GRI,GRIFFITH,305011110,South Brisbane,30501111001,3111001,73,84
30501111002-GRI,GRIFFITH,305011110,South Brisbane,30501111002,3111002,317,358
30501111008-GRI,GRIFFITH,305011110,South Brisbane,30501111008,3111008,296,318
30501111010-GRI,GRIFFITH,305011110,South Brisbane,30501111010,3111010,335,361
30501111011-GRI,GRIFFITH,305011110,South Brisbane,30501111011,3111011,339,384
30501111013-GRI,GRIFFITH,305011110,South Brisbane,30501111013,3111013,324,357
30501111014-GRI,GRIFFITH,305011110,South Brisbane,30501111014,3111014,157,180
30501111019-GRI,GRIFFITH,305011110,South Brisbane,30501111019,3111019,192,205
30501111020-GRI,GRIFFITH,305011110,South Brisbane,30501111020,3111020,487,527
30501111021-GRI,GRIFFITH,305011110,South Brisbane,30501111021,3111021,90,96
30501111022-GRI,GRIFFITH,305011110,South Brisbane,30501111022,3111022,98,111
30501111023-GRI,GRIFFITH,305011110,South Brisbane,30501111023,3111023,232,252
30501111024-GRI,GRIFFITH,305011110,South Brisbane,30501111024,3111024,140,152
30501111025-GRI,GRIFFITH,305011110,South Brisbane,30501111025,3111025,307,328
30501111026-GRI,GRIFFITH,305011110,South Brisbane,30501111026,3111026,211,232
30501111027-GRI,GRIFFITH,305011110,South Brisbane,30501111027,3111027,322,354
30501111028-GRI,GRIFFITH,305011110,South Brisbane,30501111028,3111028,144,157
30501111029-GRI,GRIFFITH,305011110,South Brisbane,30501111029,3111029,166,179
30501111030-GRI,GRIFFITH,305011110,South Brisbane,30501111030,3111030,53,58
